city_name,stop_name,stop_id,stop_code
פתח תקווה,אבשלום גיסין/ איתי יהודה,643,39570
פתח תקווה,משה סנה/גיסין,644,39571
נתניה,אלונים/הנופר,647,39574
גבעת שמואל,גוש עציון/הציונות,654,39581
אומץ,בית תרבות,655,39582
גן יאשיה,'גן יאשיה ד,656,39583
חרב לאת,צומת חרב לאת,657,39584
חיבת ציון,הראשונים/אודים,658,39585
גבעת שמואל,הזיתים/הרימון,659,39586
נתניה,שדרות פנחס לבון/ש''י עגנון,661,39588
נתניה,הרצוג/עובדיה מברטנורא,662,39589
אלעד,רבן יוחנן בן זכאי/שמעיה,663,39590
חרב לאת,'חרב לאת ג,666,39593
המעפיל,'מעפיל א,667,39594
חרב לאת,צומת אליכין,669,39596
אליכין,הגפן/הרש''ש,670,39597
אליכין,הרש''ש/כנפי הנשרים,671,39598
אליכין,חבצלת השרון/שקד,672,39599
אליכין,הגפן/התמר,673,39600
אליכין,חבצלת השרון/היסמין,674,39601
אליכין,חבצלת השרון/כנפי הנשרים,675,39602
אליכין,הרש''ש/הסביון,676,39603
אליכין,הרש''ש/מרבד הקסמים,677,39604
חוף השרון,מחלף שפיים,679,39606
חוף השרון,מסעף שפיים,680,39607
חוף השרון,שפיים,681,39608
חוף השרון,שפיים,682,39609
בורגתה,דרך הארז/דרך ההדס,684,39611
בורגתה,דרך ההדס/סמטת הדקל,685,39612
חניאל,הראשונים/החרוב,687,39614
בורגתה,הראשונים/סמטת הדקל,688,39615
בורגתה,דרך הארץ/סמטת הברוש,689,39616
חניאל,החרוב/הראשונים,690,39617
שער אפרים,שדרות הזיתים/הגפן,691,39618
עין החורש,מרכז חינוכי,694,39621
עין שריד,זמיר/עגור,695,39622
טייבה,צומת המעבר לדרום,698,39625
גבעת שמואל,הזיתים/הרימון,699,39626
נתניה,שד. בן גוריון/זלמן שניאור,700,39627
פתח תקווה,ת.רק''ל/תחנה מרכזית למערב,701,39628
רמת גן,ביה''ח תל השומר/מנהלה,702,39629
קדימה צורן,הארז/החוגלה,704,39631
בית יהושע,יהלום/שני,705,39632
גזר,ת.התרעננות/דור אלון נען כביש 6,707,39634
נתניה,הרב הרצוג/שד. ניצה,708,39635
נתניה,עמק חפר/טרומפלדור,709,39637
כפר נטר,'כפר נטר א,712,39641
נתניה,פנחס לבון/גולדה מאיר,714,39645
אבן יהודה,העצמאות/הפטל,715,39647
ראש העין,בית ספר רמב''ם/הרב שלום שבזי,717,39650
קדימה צורן,הורדים/הניצן,718,39651
קדימה צורן,הארז/הנוריות,720,39653
אבן יהודה,המייסדים/רמת בן גוריון,721,39654
קדימה צורן,הורדים/השקד,722,39655
קדימה צורן,שד. הדקלים/הורדים,723,39656
נתניה,קמיל הויסמנס/בלפור,724,39657
נתניה,עובדיה בן שלום/האר''י,725,39658
נתניה,פתח תקווה/ד''ר מרדכי שריבר,726,39659
ראש העין,פארק סיבל/יציאה מכביש 5,727,39660
ראש העין,מחלף ראש העין מזרח,728,39661
ראש העין,מחלף ראש העין מזרח,729,39662
ראש העין,קיבוץ גלויות/נחל רבה,732,39669
ראש העין,קיבוץ גלויות/דרך בגין,733,39670
מכמורת,צרכניה,735,39672
מכמורת,מעלה האשלים/דרך החוף,736,39673
נתניה,שדרות בן גוריון/עוזי חיטמן,737,39675
נתניה,אלונים/המורן,738,39676
נתניה,דרך הפארק/אלונים,740,39681
פתח תקווה,מחלף ירקון,741,39684
פתח תקווה,מחלף ירקון,742,39685
פתח תקווה,מחלף ירקון,743,39686
כפר סבא,קניון ערים/וייצמן,745,39690
דרום השרון,מחלף קסם,748,39705
ראש העין,צומת רכבת ראש העין צפון,750,39707
ראש העין,מחלף קסם,751,39709
נתניה,פארק תעשיות,752,39711
אורנית,האגוז/הדגנית,754,39714
אורנית,האגוז/האתרוג,755,39715
אורנית,האלון/היקינטון,756,39716
דרום השרון,נווה ימין/מזרח,757,39717
נתניה,ת. רכבת נתניה,758,39718
חולון,מסוף וולפסון,759,39719
רעננה,רבוצקי/דוד אלעזר,762,39722
רעננה,האוניברסיטה הפתוחה/רבוצקי,763,39723
רעננה,מרכז לקשיש/ההגנה,765,39725
רעננה,פרדס משותף/הרצל,766,39726
כפר יונה,העצמאות/העלייה,767,39730
קלנסווה,צומת קלנסאווה,768,39732
קלנסווה,צומת קלנסאווה,769,39733
דרום השרון,מעבר אייל,770,39734
דרום השרון,מעבר אייל,771,39735
בת ים,שדרות העצמאות/רוטשילד,772,39736
חולון,דוד אלעזר/קרן היסוד,773,39737
כפר יונה,צומת חניאל,774,39738
חולון,ההסתדרות/שנקר,775,39739
לב השרון,צומת ינוב,777,39741
עמק חפר,צומת תנובות,778,39742
אזור,האיכרים/המצודה,779,39743
לב השרון,צומת בארותיים לדרום,780,39744
אזור,משה שרת/הרצוג,781,39745
חולון,המנור/הרוקמים,783,39747
חולון,קמפוס חנקין/חנקין,785,39749
חולון,מרכז רפואי מכבי הופיין,786,39750
פתח תקווה,מחלף ירקון,787,39751
חולון,קמפוס חנקין/חנקין,791,39755
דרום השרון,צומת טירה,792,39756
דרום השרון,צומת טירה,793,39757
טייבה,צומת טייבה,794,39758
נתניה,פארק תעשיות,797,39761
חגור,הכלנית/החבצלת,799,39763
מכמורת,שלדג/שביל השקיעה,800,39764
חולון,המלאכה/האורגים,801,39765
מכמורת,בי''ס מבואות ים,802,39766
נתניה,יד חרוצים/התרופה,803,39767
נתניה,ת. מרכזית נתניה,805,39769
חולון,בגין/פנחס אילון,806,39770
חולון,פנחס אילון/בגין,807,39771
כפר סבא,תרי עשר/אלישע,808,39772
חולון,מיי מול/פנחס אילון,810,39774
חולון,הרוקמים/הבנאי,811,39775
חולון,הלהב/הרוקמים,812,39776
כפר סבא,עמק החולה/עמק זבולון,814,39778
כפר סבא,עמק החולה/משעול עמק חפר,815,39779
ברקת,הגפן/סמטת הרימון,817,39781
ברקת,הגפן/סמטת האורן,818,39782
גבעת כ''ח,מרכז היישוב,820,39784
מגשימים,האורן/הברוש,821,39785
חולון,האורגים/המרכבה,823,39787
נחשונים,'נחשונים ב,824,39788
פתח תקווה,דרך יצחק רבין/העצמאות,825,39789
כפר סבא,עמק החולה/עמק איילון,826,39790
כפר סבא,קניון ג'י/וייצמן,827,39791
כפר סבא,נורדאו/רופין,828,39792
כפר סבא,תחנת רכבת נורדאו,830,39794
הוד השרון,ת. רכבת סוקולוב,831,39795
כפר סבא,דרך קדומים/חטיבת הנח''ל,832,39796
כפר סבא,דרך קדומים/חטיבת יפתח,833,39797
כפר סבא,קדומים/המוביל,834,39798
כפר סבא,דרך המוביל/בקעת בית נטופה,835,39799
כפר סבא,דוכיפת/דרך המוביל,836,39800
כפר סבא,דרך המוביל/דוכיפת,837,39801
כפר סבא,דרך המוביל/העגורים,838,39802
כפר סבא,נחליאלי/עפרוני,839,39803
כפר סבא,הזמיר/הנשר,841,39805
כפר סבא,זמיר/נחליאלי,842,39806
כפר סבא,זמיר/הנשר,843,39807
כפר סבא,קאנטרי קלאב/בן יהודה,844,39808
כפר סבא,מטווח עירוני/בן יהודה,845,39809
כפר סבא,מרכז פיס למדעים ואומנויות/בן יהודה,846,39810
כפר סבא,אז''ר/פרופ' דינור,848,39812
כפר סבא,טירת צבי/הגליל,849,39813
כפר סבא,אז''ר/תל חי,850,39814
כפר סבא,יבנה/חברון,851,39815
כפר סבא,בר אילן/נחל הדס,852,39816
כפר סבא,אז''ר/בר אילן,853,39817
כפר סבא,זמנהוף/משה דיין,854,39818
כפר סבא,בי''ס גורדון/הגליל,855,39819
כפר סבא,הגליל/נעורים,856,39820
כפר סבא,הכרמל/תל חי,857,39821
כפר סבא,תחנה מרכזית כפ''ס/ויצמן,858,39822
כפר סבא,הכרמל/משעול השיר,860,39824
כפר סבא,הכרמל/העבודה,862,39826
כפר סבא,השחר/השלום,863,39827
כפר סבא,קניון ערים/ברל כצנלסון,865,39829
כפר סבא,בי''ח מאיר/טשרניחובסקי,866,39830
כפר סבא,בי''ח מאיר/טשרניחובסקי,867,39831
כפר סבא,טשרניחובסקי/גולומב,868,39832
כפר סבא,מכבי אש/טשרניחובסקי ,869,39833
כפר סבא,טשרניחובסקי/לילנבלום,870,39834
כפר סבא,טשרניחובסקי/סמילנסקי,871,39835
כפר סבא,טשרניחובסקי/בן יהודה,872,39836
כפר סבא,טשרניחובסקי/שד' מנחם בגין,873,39837
כפר סבא,שד' מנחם בגין/טשרניחובסקי,874,39838
כפר סבא,טשרניחובסקי/רמז,875,39839
כפר סבא,דוד רמז/טשרניחובסקי,876,39840
כפר סבא,טשרניחובסקי/כנפי נשרים,877,39841
כפר סבא,טשרניחובסקי/כנפי נשרים,878,39842
כפר סבא,דוד רמז/האחווה,879,39843
כפר סבא,מרכז מסחרי/רמז,880,39844
כפר סבא,דוד רמז/ויתקין,881,39845
כפר סבא,דוד רמז/ויתקין,882,39846
כפר סבא,רמז/מרכז הנוער,883,39847
כפר סבא,שד' מנחם בגין/משה סנה,884,39848
כפר סבא,שד' מנחם בגין/משה סנה,885,39849
כפר סבא,ד''ר משה סנה/אהוד מנור,886,39850
כפר סבא,מדרשית נעם/ד''ר משה סנה,887,39851
כפר סבא,אזור תעשיה סנטרל פארק 2000,888,39852
כפר סבא,אזור תעשיה סנטרל פארק 2000,889,39853
כפר סבא,אזור תעשיה סנטרל פארק 2000,890,39854
כפר סבא,אזור תעשיה סנטרל פארק 2000,891,39855
כפר סבא,תרי עשר/גדעון,892,39856
כפר סבא,ישעיהו/בת יפתח,893,39857
כפר סבא,השחר/פינס,894,39858
כפר סבא,תיכון גלילי/אשר ברש,895,39859
כפר סבא,תיכון גלילי/אשר ברש,896,39860
כפר סבא,קריית חינוך/אז''ר,898,39862
כפר סבא,קריית חינוך/אז''ר,899,39863
כפר סבא,יערה/לוינסקי,900,39864
רעננה,בן גוריון/פרדס משותף,903,39867
רעננה,תיכון אביב/הפרחים,906,39870
רעננה,המלכים/יעקב דורי,908,39872
חולון,מכון טכנולוגי חולון/פיכמן,910,39874
רעננה,המלכים/יצחק שדה,911,39875
רעננה,הנשיאים/וינגייט,912,39876
רעננה,הנשיאים/וינגייט,913,39877
רעננה,החי''ל/חפץ חיים,914,39879
רעננה,חפץ חיים/החי''ל,915,39880
רעננה,אלי כהן/חפץ חיים,917,39882
רעננה,קרן היסוד/גולומב,918,39883
רעננה,קרן היסוד/גולומב,919,39884
רעננה,בורוכוב/הנגב,920,39885
רעננה,בורוכוב/החשמונאים,921,39886
רעננה,ההסתדרות/בורוכוב,922,39887
רעננה,ההסתדרות/בר אילן,924,39889
רעננה,ההסתדרות/קרן היסוד,925,39890
רעננה,בורוכוב/ההגנה,926,39891
רעננה,בורוכוב/הפלמ''ח,927,39892
רעננה,תיכון מטרו-ווסט/הפלמ''ח,928,39893
רעננה,תיכון מטרו-ווסט/בורוכוב,929,39894
רעננה,בורוכוב/ברל כצנלסון,930,39895
רעננה,בורוכוב/וייצמן,931,39896
רעננה,בורוכוב/וייצמן,932,39897
רעננה,ויצמן/קרן היסוד,933,39898
רעננה,קרן היסוד/וייצמן,934,39899
רעננה,שדרות וייצמן/החרושת,935,39900
בני דרום,דרך הים/הזית,936,39901
רעננה,עקיבא/האלה,937,39902
רעננה,עקיבא/הירדן,938,39903
רעננה,בית המילניום/התדהר,940,39905
רעננה,התדהר/התעשיה,942,39907
רעננה,התדהר/התעשייה,943,39908
רעננה,התעשייה/זרחין,945,39910
רעננה,החרושת/המסגר,946,39911
רעננה,החרושת/המסגר,947,39912
רעננה,החרושת/ויצמן,948,39913
רעננה,החרושת/ויצמן,949,39914
רעננה,קניון רננים,950,39915
רעננה,הסדנא/התעשייה,952,39917
רעננה,קאנטרי/הסדנא,953,39918
רעננה,אסתר המלכה/עתידים,954,39919
רעננה,דב הוז/יוחנן בן זכאי,955,39920
רעננה,דב הוז/סעדיה גאון,956,39921
רעננה,שדרות וייצמן/יפה ירקוני,957,39922
רעננה,וייצמן/קרן היסוד,958,39923
רעננה,מקלט/שמואל הנגיד,959,39924
רעננה,איזי שפירא/שבזי,960,39925
רעננה,קרן היסוד/הקוממיות,961,39927
רעננה,קרן היסוד/ההסתדרות,962,39928
רעננה,מרכז לקשיש/מרדכי אנילביץ',963,39929
רעננה,מגדל/ההגנה,964,39930
רעננה,המחתרות/שפינוזה,965,39931
רמלה,גולדה מאיר/משה שרת,966,39932
בת ים,יוספטל/מבצע סיני,970,39936
ראשון לציון,רוז'נסקי/דוד רזיאל,971,39937
ראשון לציון,רוז'נסקי/דוד רזיאל,972,39938
חניאל,ספרייה/החרוב,973,39939
כפר הס,'כפר הס ד,974,39940
ראשון לציון,מסוף קניון הזהב,975,39941
ראשון לציון,אברהם בר/רוז'נסקי,976,39942
ראשון לציון,קניון הזהב/דוד סחרוב,977,39943
קרית שדה התעופה,מרכז מסחרי/שרון,979,39945
לוד,דרך מנהרת העיר/דרך לוד הירוקה,980,39947
רעננה,שדרות וייצמן/דרך ירושלים,981,39948
